timestamp,elapsed_seconds,bga1_primary_gas_pct,bga1_secondary_gas_pct,bga1_remaining_gas_pct,bga1_primary_gas_type,bga1_secondary_gas_type,bga1_remaining_gas_type,bga2_primary_gas_pct,bga2_secondary_gas_pct,bga2_remaining_gas_pct,bga2_primary_gas_type,bga2_secondary_gas_type,bga2_remaining_gas_type,bga3_primary_gas_pct,bga3_secondary_gas_pct,bga3_remaining_gas_pct,bga3_primary_gas_type,bga3_secondary_gas_type,bga3_remaining_gas_type,purge_mode
2025-07-07 16:00:59.225,98.807,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:00.233,99.816,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:01.247,100.83,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:02.252,101.835,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:03.259,102.842,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:04.269,103.852,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:05.275,104.858,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:06.277,105.86,13.119,86.881,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:07.291,106.873,13.119,86.881,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:08.291,107.874,13.119,86.881,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:09.299,108.881,13.119,86.881,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:10.303,109.885,13.119,86.881,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:01:11.319,110.902,13.119,86.881,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
